id,timestamp,target
DE,2017-09-24 10:00:00+00:00,32
DE,2017-09-24 11:00:00+00:00,30
DE,2017-09-24 12:00:00+00:00,23
DE,2017-09-24 13:00:00+00:00,22
DE,2017-09-24 14:00:00+00:00,21
DE,2017-09-24 15:00:00+00:00,22
DE,2017-09-24 16:00:00+00:00,50
DE,2017-09-24 17:00:00+00:00,129
DE,2017-09-24 18:00:00+00:00,212
DE,2017-09-24 19:00:00+00:00,249
DE,2017-09-24 20:00:00+00:00,286
DE,2017-09-24 21:00:00+00:00,305
DE,2017-09-24 22:00:00+00:00,294
DE,2017-09-24 23:00:00+00:00,285
DE,2017-09-25 00:00:00+00:00,237
DE,2017-09-25 01:00:00+00:00,214
DE,2017-09-25 02:00:00+00:00,185
DE,2017-09-25 03:00:00+00:00,129
DE,2017-09-25 04:00:00+00:00,131
DE,2017-09-25 05:00:00+00:00,127
DE,2017-09-25 06:00:00+00:00,130
DE,2017-09-25 07:00:00+00:00,134
DE,2017-09-25 08:00:00+00:00,124
DE,2017-09-25 09:00:00+00:00,69
DE,2017-09-25 10:00:00+00:00,54
DE,2017-09-25 11:00:00+00:00,52
DE,2017-09-25 12:00:00+00:00,40
DE,2017-09-25 13:00:00+00:00,34
DE,2017-09-25 14:00:00+00:00,26
DE,2017-09-25 15:00:00+00:00,24
DE,2017-09-25 16:00:00+00:00,35
DE,2017-09-25 17:00:00+00:00,59
DE,2017-09-25 18:00:00+00:00,85
DE,2017-09-25 19:00:00+00:00,101
DE,2017-09-25 20:00:00+00:00,113
DE,2017-09-25 21:00:00+00:00,127
DE,2017-09-25 22:00:00+00:00,132
DE,2017-09-25 23:00:00+00:00,124
DE,2017-09-26 00:00:00+00:00,113
DE,2017-09-26 01:00:00+00:00,109
DE,2017-09-26 02:00:00+00:00,128
DE,2017-09-26 03:00:00+00:00,131
DE,2017-09-26 04:00:00+00:00,119
DE,2017-09-26 05:00:00+00:00,97
DE,2017-09-26 06:00:00+00:00,95
DE,2017-09-26 07:00:00+00:00,85
DE,2017-09-26 08:00:00+00:00,94
DE,2017-09-26 09:00:00+00:00,93
DE,2017-09-26 10:00:00+00:00,64
DE,2017-09-26 11:00:00+00:00,50
DE,2017-09-26 12:00:00+00:00,35
DE,2017-09-26 13:00:00+00:00,28
DE,2017-09-26 14:00:00+00:00,34
DE,2017-09-26 15:00:00+00:00,38
DE,2017-09-26 16:00:00+00:00,48
DE,2017-09-26 17:00:00+00:00,65
DE,2017-09-26 18:00:00+00:00,84
DE,2017-09-26 19:00:00+00:00,94
DE,2017-09-26 20:00:00+00:00,97
DE,2017-09-26 21:00:00+00:00,89
DE,2017-09-26 22:00:00+00:00,88
DE,2017-09-26 23:00:00+00:00,82
DE,2017-09-27 00:00:00+00:00,73
DE,2017-09-27 01:00:00+00:00,54
DE,2017-09-27 02:00:00+00:00,42
DE,2017-09-27 03:00:00+00:00,38
DE,2017-09-27 04:00:00+00:00,34
DE,2017-09-27 05:00:00+00:00,29
DE,2017-09-27 06:00:00+00:00,30
DE,2017-09-27 07:00:00+00:00,27
DE,2017-09-27 08:00:00+00:00,23
DE,2017-09-27 09:00:00+00:00,23
DE,2017-09-27 10:00:00+00:00,23
DE,2017-09-27 11:00:00+00:00,17
DE,2017-09-27 12:00:00+00:00,17
DE,2017-09-27 13:00:00+00:00,17
DE,2017-09-27 14:00:00+00:00,17
DE,2017-09-27 15:00:00+00:00,17
DE,2017-09-27 16:00:00+00:00,17
DE,2017-09-27 17:00:00+00:00,20
DE,2017-09-27 18:00:00+00:00,22
DE,2017-09-27 19:00:00+00:00,20
DE,2017-09-27 20:00:00+00:00,19
DE,2017-09-27 21:00:00+00:00,21
DE,2017-09-27 22:00:00+00:00,27
DE,2017-09-27 23:00:00+00:00,34
DE,2017-09-28 00:00:00+00:00,40
DE,2017-09-28 01:00:00+00:00,37
DE,2017-09-28 02:00:00+00:00,37
DE,2017-09-28 03:00:00+00:00,53
DE,2017-09-28 04:00:00+00:00,59
DE,2017-09-28 05:00:00+00:00,64
DE,2017-09-28 06:00:00+00:00,56
DE,2017-09-28 07:00:00+00:00,46
DE,2017-09-28 08:00:00+00:00,46
DE,2017-09-28 09:00:00+00:00,53
DE,2017-09-28 10:00:00+00:00,62
DE,2017-09-28 11:00:00+00:00,73
DE,2017-09-28 12:00:00+00:00,60
DE,2017-09-28 13:00:00+00:00,55
DE,2017-09-28 14:00:00+00:00,48
DE,2017-09-28 15:00:00+00:00,44
DE,2017-09-28 16:00:00+00:00,43
DE,2017-09-28 17:00:00+00:00,38
DE,2017-09-28 18:00:00+00:00,45
DE,2017-09-28 19:00:00+00:00,44
DE,2017-09-28 20:00:00+00:00,47
DE,2017-09-28 21:00:00+00:00,48
DE,2017-09-28 22:00:00+00:00,53
DE,2017-09-28 23:00:00+00:00,56
DE,2017-09-29 00:00:00+00:00,69
DE,2017-09-29 01:00:00+00:00,43
DE,2017-09-29 02:00:00+00:00,27
DE,2017-09-29 03:00:00+00:00,19
DE,2017-09-29 04:00:00+00:00,18
DE,2017-09-29 05:00:00+00:00,15
DE,2017-09-29 06:00:00+00:00,15
DE,2017-09-29 07:00:00+00:00,18
DE,2017-09-29 08:00:00+00:00,18
DE,2017-09-29 09:00:00+00:00,18
DE,2017-09-29 10:00:00+00:00,18
DE,2017-09-29 11:00:00+00:00,28
DE,2017-09-29 12:00:00+00:00,23
DE,2017-09-29 13:00:00+00:00,19
DE,2017-09-29 14:00:00+00:00,19
DE,2017-09-29 15:00:00+00:00,18
DE,2017-09-29 16:00:00+00:00,17
DE,2017-09-29 17:00:00+00:00,16
DE,2017-09-29 18:00:00+00:00,26
DE,2017-09-29 19:00:00+00:00,32
DE,2017-09-29 20:00:00+00:00,54
DE,2017-09-29 21:00:00+00:00,54
DE,2017-09-29 22:00:00+00:00,76
DE,2017-09-29 23:00:00+00:00,75
DE,2017-09-30 00:00:00+00:00,63
DE,2017-09-30 01:00:00+00:00,61
DE,2017-09-30 02:00:00+00:00,67
DE,2017-09-30 03:00:00+00:00,67
DE,2017-09-30 04:00:00+00:00,67
DE,2017-09-30 05:00:00+00:00,59
DE,2017-09-30 06:00:00+00:00,53
DE,2017-09-30 07:00:00+00:00,56
DE,2017-09-30 08:00:00+00:00,44
DE,2017-09-30 09:00:00+00:00,32
DE,2017-09-30 10:00:00+00:00,26
DE,2017-09-30 11:00:00+00:00,26
DE,2017-09-30 12:00:00+00:00,22
DE,2017-09-30 13:00:00+00:00,19
DE,2017-09-30 14:00:00+00:00,18
DE,2017-09-30 15:00:00+00:00,18
DE,2017-09-30 16:00:00+00:00,22
DE,2017-09-30 17:00:00+00:00,22
DE,2017-09-30 18:00:00+00:00,25
DE,2017-09-30 19:00:00+00:00,28
DE,2017-09-30 20:00:00+00:00,31
DE,2017-09-30 21:00:00+00:00,38
DE,2017-09-30 22:00:00+00:00,45
DE,2017-09-30 23:00:00+00:00,50
DE,2017-10-01 00:00:00+00:00,58
DE,2017-10-01 01:00:00+00:00,62
DE,2017-10-01 02:00:00+00:00,68
DE,2017-10-01 03:00:00+00:00,74
DE,2017-10-01 04:00:00+00:00,75
DE,2017-10-01 05:00:00+00:00,78
DE,2017-10-01 06:00:00+00:00,83
DE,2017-10-01 07:00:00+00:00,67
DE,2017-10-01 08:00:00+00:00,59
DE,2017-10-01 09:00:00+00:00,44
DE,2017-10-01 10:00:00+00:00,36
DE,2017-10-01 11:00:00+00:00,42
DE,2017-10-01 12:00:00+00:00,58
DE,2017-10-01 13:00:00+00:00,45
DE,2017-10-01 14:00:00+00:00,48
DE,2017-10-01 15:00:00+00:00,69
DE,2017-10-01 16:00:00+00:00,92
DE,2017-10-01 17:00:00+00:00,111
DE,2017-10-01 18:00:00+00:00,151
DE,2017-10-01 19:00:00+00:00,226
DE,2017-10-01 20:00:00+00:00,255
DE,2017-10-01 21:00:00+00:00,259
DE,2017-10-01 22:00:00+00:00,291
DE,2017-10-01 23:00:00+00:00,339
DE,2017-10-02 00:00:00+00:00,359
DE,2017-10-02 01:00:00+00:00,440
DE,2017-10-02 02:00:00+00:00,531
DE,2017-10-02 03:00:00+00:00,572
DE,2017-10-02 04:00:00+00:00,615
DE,2017-10-02 05:00:00+00:00,669
DE,2017-10-02 06:00:00+00:00,770
DE,2017-10-02 07:00:00+00:00,792
DE,2017-10-02 08:00:00+00:00,791
DE,2017-10-02 09:00:00+00:00,799
DE,2017-10-02 10:00:00+00:00,841
DE,2017-10-02 11:00:00+00:00,880
DE,2017-10-02 12:00:00+00:00,937
DE,2017-10-02 13:00:00+00:00,984
DE,2017-10-02 14:00:00+00:00,1004
DE,2017-10-02 15:00:00+00:00,1061
DE,2017-10-02 16:00:00+00:00,1107
DE,2017-10-02 17:00:00+00:00,1147
DE,2017-10-02 18:00:00+00:00,1224
DE,2017-10-02 19:00:00+00:00,1206
DE,2017-10-02 20:00:00+00:00,1228
DE,2017-10-02 21:00:00+00:00,1245
DE,2017-10-02 22:00:00+00:00,1260
DE,2017-10-02 23:00:00+00:00,1267
DE,2017-10-03 00:00:00+00:00,1289
DE,2017-10-03 01:00:00+00:00,1310
DE,2017-10-03 02:00:00+00:00,1315
DE,2017-10-03 03:00:00+00:00,1328
DE,2017-10-03 04:00:00+00:00,1328
DE,2017-10-03 05:00:00+00:00,1341
DE,2017-10-03 06:00:00+00:00,1349
DE,2017-10-03 07:00:00+00:00,1329
DE,2017-10-03 08:00:00+00:00,1319
DE,2017-10-03 09:00:00+00:00,1310
DE,2017-10-03 10:00:00+00:00,1290
DE,2017-10-03 11:00:00+00:00,1253
DE,2017-10-03 12:00:00+00:00,1218
DE,2017-10-03 13:00:00+00:00,1214
DE,2017-10-03 14:00:00+00:00,1199
DE,2017-10-03 15:00:00+00:00,1175
DE,2017-10-03 16:00:00+00:00,1182
DE,2017-10-03 17:00:00+00:00,1186
DE,2017-10-03 18:00:00+00:00,1179
DE,2017-10-03 19:00:00+00:00,1162
DE,2017-10-03 20:00:00+00:00,1121
DE,2017-10-03 21:00:00+00:00,1070
DE,2017-10-03 22:00:00+00:00,1042
DE,2017-10-03 23:00:00+00:00,1037
DE,2017-10-04 00:00:00+00:00,993
DE,2017-10-04 01:00:00+00:00,951
DE,2017-10-04 02:00:00+00:00,927
DE,2017-10-04 03:00:00+00:00,891
DE,2017-10-04 04:00:00+00:00,888
DE,2017-10-04 05:00:00+00:00,869
DE,2017-10-04 06:00:00+00:00,861
DE,2017-10-04 07:00:00+00:00,838
DE,2017-10-04 08:00:00+00:00,806
DE,2017-10-04 09:00:00+00:00,749
DE,2017-10-04 10:00:00+00:00,667
DE,2017-10-04 11:00:00+00:00,614
DE,2017-10-04 12:00:00+00:00,553
DE,2017-10-04 13:00:00+00:00,551
DE,2017-10-04 14:00:00+00:00,578
DE,2017-10-04 15:00:00+00:00,595
DE,2017-10-04 16:00:00+00:00,583
DE,2017-10-04 17:00:00+00:00,549
DE,2017-10-04 18:00:00+00:00,512
DE,2017-10-04 19:00:00+00:00,469
DE,2017-10-04 20:00:00+00:00,430
DE,2017-10-04 21:00:00+00:00,385
DE,2017-10-04 22:00:00+00:00,389
DE,2017-10-04 23:00:00+00:00,396
DE,2017-10-05 00:00:00+00:00,394
DE,2017-10-05 01:00:00+00:00,416
DE,2017-10-05 02:00:00+00:00,416
DE,2017-10-05 03:00:00+00:00,375
DE,2017-10-05 04:00:00+00:00,305
DE,2017-10-05 05:00:00+00:00,290
DE,2017-10-05 06:00:00+00:00,235
DE,2017-10-05 07:00:00+00:00,195
DE,2017-10-05 08:00:00+00:00,161
DE,2017-10-05 09:00:00+00:00,120
DE,2017-10-05 10:00:00+00:00,106
DE,2017-10-05 11:00:00+00:00,96
DE,2017-10-05 12:00:00+00:00,106
DE,2017-10-05 13:00:00+00:00,112
DE,2017-10-05 14:00:00+00:00,96
DE,2017-10-05 15:00:00+00:00,93
DE,2017-10-05 16:00:00+00:00,127
DE,2017-10-05 17:00:00+00:00,141
DE,2017-10-05 18:00:00+00:00,137
DE,2017-10-05 19:00:00+00:00,118
DE,2017-10-05 20:00:00+00:00,101
DE,2017-10-05 21:00:00+00:00,72
DE,2017-10-05 22:00:00+00:00,49
DE,2017-10-05 23:00:00+00:00,36
DE,2017-10-06 00:00:00+00:00,31
DE,2017-10-06 01:00:00+00:00,49
DE,2017-10-06 02:00:00+00:00,69
DE,2017-10-06 03:00:00+00:00,72
DE,2017-10-06 04:00:00+00:00,76
DE,2017-10-06 05:00:00+00:00,78
DE,2017-10-06 06:00:00+00:00,72
DE,2017-10-06 07:00:00+00:00,96
DE,2017-10-06 08:00:00+00:00,76
DE,2017-10-06 09:00:00+00:00,46
DE,2017-10-06 10:00:00+00:00,28
DE,2017-10-06 11:00:00+00:00,26
DE,2017-10-06 12:00:00+00:00,41
DE,2017-10-06 13:00:00+00:00,52
DE,2017-10-06 14:00:00+00:00,64
DE,2017-10-06 15:00:00+00:00,68
DE,2017-10-06 16:00:00+00:00,80
DE,2017-10-06 17:00:00+00:00,84
DE,2017-10-06 18:00:00+00:00,97
DE,2017-10-06 19:00:00+00:00,101
DE,2017-10-06 20:00:00+00:00,74
DE,2017-10-06 21:00:00+00:00,47
DE,2017-10-06 22:00:00+00:00,35
DE,2017-10-06 23:00:00+00:00,25
DE,2017-10-07 00:00:00+00:00,25
DE,2017-10-07 01:00:00+00:00,23
DE,2017-10-07 02:00:00+00:00,24
DE,2017-10-07 03:00:00+00:00,23
DE,2017-10-07 04:00:00+00:00,24
DE,2017-10-07 05:00:00+00:00,27
DE,2017-10-07 06:00:00+00:00,39
DE,2017-10-07 07:00:00+00:00,43
DE,2017-10-07 08:00:00+00:00,36
DE,2017-10-07 09:00:00+00:00,33
DE,2017-10-07 10:00:00+00:00,39
DE,2017-10-07 11:00:00+00:00,33
DE,2017-10-07 12:00:00+00:00,38
DE,2017-10-07 13:00:00+00:00,29
DE,2017-10-07 14:00:00+00:00,23
DE,2017-10-07 15:00:00+00:00,22
DE,2017-10-07 16:00:00+00:00,33
DE,2017-10-07 17:00:00+00:00,47
DE,2017-10-07 18:00:00+00:00,54
DE,2017-10-07 19:00:00+00:00,84
DE,2017-10-07 20:00:00+00:00,85
DE,2017-10-07 21:00:00+00:00,67
DE,2017-10-07 22:00:00+00:00,75
DE,2017-10-07 23:00:00+00:00,89
DE,2017-10-08 00:00:00+00:00,98
DE,2017-10-08 01:00:00+00:00,133
DE,2017-10-08 02:00:00+00:00,170
DE,2017-10-08 03:00:00+00:00,216
DE,2017-10-08 04:00:00+00:00,251
DE,2017-10-08 05:00:00+00:00,338
DE,2017-10-08 06:00:00+00:00,380
DE,2017-10-08 07:00:00+00:00,418
DE,2017-10-08 08:00:00+00:00,397
DE,2017-10-08 09:00:00+00:00,347
DE,2017-10-08 10:00:00+00:00,307
DE,2017-10-08 11:00:00+00:00,310
DE,2017-10-08 12:00:00+00:00,325
DE,2017-10-08 13:00:00+00:00,354
DE,2017-10-08 14:00:00+00:00,383
DE,2017-10-08 15:00:00+00:00,446
DE,2017-10-08 16:00:00+00:00,531
DE,2017-10-08 17:00:00+00:00,596
DE,2017-10-08 18:00:00+00:00,615
DE,2017-10-08 19:00:00+00:00,602
DE,2017-10-08 20:00:00+00:00,557
DE,2017-10-08 21:00:00+00:00,561
DE,2017-10-08 22:00:00+00:00,577
DE,2017-10-08 23:00:00+00:00,585
DE,2017-10-09 00:00:00+00:00,613
DE,2017-10-09 01:00:00+00:00,649
DE,2017-10-09 02:00:00+00:00,664
DE,2017-10-09 03:00:00+00:00,659
DE,2017-10-09 04:00:00+00:00,624
DE,2017-10-09 05:00:00+00:00,605
DE,2017-10-09 06:00:00+00:00,607
DE,2017-10-09 07:00:00+00:00,596
DE,2017-10-09 08:00:00+00:00,504
DE,2017-10-09 09:00:00+00:00,419
DE,2017-10-09 10:00:00+00:00,404
DE,2017-10-09 11:00:00+00:00,394
DE,2017-10-09 12:00:00+00:00,427
DE,2017-10-09 13:00:00+00:00,431
DE,2017-10-09 14:00:00+00:00,477
DE,2017-10-09 15:00:00+00:00,560
DE,2017-10-09 16:00:00+00:00,705
DE,2017-10-09 17:00:00+00:00,845
DE,2017-10-09 18:00:00+00:00,927
DE,2017-10-09 19:00:00+00:00,1024
DE,2017-10-09 20:00:00+00:00,1079
DE,2017-10-09 21:00:00+00:00,1095
DE,2017-10-09 22:00:00+00:00,1124
DE,2017-10-09 23:00:00+00:00,1170
DE,2017-10-10 00:00:00+00:00,1214
DE,2017-10-10 01:00:00+00:00,1220
DE,2017-10-10 02:00:00+00:00,1223
DE,2017-10-10 03:00:00+00:00,1239
DE,2017-10-10 04:00:00+00:00,1249
DE,2017-10-10 05:00:00+00:00,1248
DE,2017-10-10 06:00:00+00:00,1242
DE,2017-10-10 07:00:00+00:00,1209
DE,2017-10-10 08:00:00+00:00,1167
DE,2017-10-10 09:00:00+00:00,1139
DE,2017-10-10 10:00:00+00:00,1091
DE,2017-10-10 11:00:00+00:00,1044
DE,2017-10-10 12:00:00+00:00,1000
DE,2017-10-10 13:00:00+00:00,970
DE,2017-10-10 14:00:00+00:00,954
DE,2017-10-10 15:00:00+00:00,953
DE,2017-10-10 16:00:00+00:00,924
DE,2017-10-10 17:00:00+00:00,885
DE,2017-10-10 18:00:00+00:00,816
DE,2017-10-10 19:00:00+00:00,785
DE,2017-10-10 20:00:00+00:00,711
DE,2017-10-10 21:00:00+00:00,642
DE,2017-10-10 22:00:00+00:00,572
DE,2017-10-10 23:00:00+00:00,478
DE,2017-10-11 00:00:00+00:00,431
DE,2017-10-11 01:00:00+00:00,421
DE,2017-10-11 02:00:00+00:00,397
DE,2017-10-11 03:00:00+00:00,381
DE,2017-10-11 04:00:00+00:00,354
DE,2017-10-11 05:00:00+00:00,334
DE,2017-10-11 06:00:00+00:00,313
DE,2017-10-11 07:00:00+00:00,266
DE,2017-10-11 08:00:00+00:00,169
DE,2017-10-11 09:00:00+00:00,106
DE,2017-10-11 10:00:00+00:00,86
DE,2017-10-11 11:00:00+00:00,74
DE,2017-10-11 12:00:00+00:00,68
DE,2017-10-11 13:00:00+00:00,60
DE,2017-10-11 14:00:00+00:00,76
DE,2017-10-11 15:00:00+00:00,82
DE,2017-10-11 16:00:00+00:00,97
DE,2017-10-11 17:00:00+00:00,126
DE,2017-10-11 18:00:00+00:00,129
DE,2017-10-11 19:00:00+00:00,112
DE,2017-10-11 20:00:00+00:00,92
DE,2017-10-11 21:00:00+00:00,76
DE,2017-10-11 22:00:00+00:00,73
DE,2017-10-11 23:00:00+00:00,65
DE,2017-10-12 00:00:00+00:00,67
DE,2017-10-12 01:00:00+00:00,103
DE,2017-10-12 02:00:00+00:00,114
DE,2017-10-12 03:00:00+00:00,139
DE,2017-10-12 04:00:00+00:00,152
DE,2017-10-12 05:00:00+00:00,154
DE,2017-10-12 06:00:00+00:00,167
DE,2017-10-12 07:00:00+00:00,179
DE,2017-10-12 08:00:00+00:00,184
DE,2017-10-12 09:00:00+00:00,144
DE,2017-10-12 10:00:00+00:00,126
DE,2017-10-12 11:00:00+00:00,135
DE,2017-10-12 12:00:00+00:00,161
DE,2017-10-12 13:00:00+00:00,225
DE,2017-10-12 14:00:00+00:00,263
DE,2017-10-12 15:00:00+00:00,312
DE,2017-10-12 16:00:00+00:00,398
DE,2017-10-12 17:00:00+00:00,447
DE,2017-10-12 18:00:00+00:00,478
DE,2017-10-12 19:00:00+00:00,496
DE,2017-10-12 20:00:00+00:00,494
DE,2017-10-12 21:00:00+00:00,492
DE,2017-10-12 22:00:00+00:00,469
DE,2017-10-12 23:00:00+00:00,443
DE,2017-10-13 00:00:00+00:00,426
DE,2017-10-13 01:00:00+00:00,437
DE,2017-10-13 02:00:00+00:00,474
DE,2017-10-13 03:00:00+00:00,434
DE,2017-10-13 04:00:00+00:00,414
DE,2017-10-13 05:00:00+00:00,417
DE,2017-10-13 06:00:00+00:00,379
DE,2017-10-13 07:00:00+00:00,321
DE,2017-10-13 08:00:00+00:00,230
DE,2017-10-13 09:00:00+00:00,155
DE,2017-10-13 10:00:00+00:00,124
DE,2017-10-13 11:00:00+00:00,119
DE,2017-10-13 12:00:00+00:00,98
DE,2017-10-13 13:00:00+00:00,84
DE,2017-10-13 14:00:00+00:00,86
DE,2017-10-13 15:00:00+00:00,102
DE,2017-10-13 16:00:00+00:00,123
DE,2017-10-13 17:00:00+00:00,111
DE,2017-10-13 18:00:00+00:00,95
DE,2017-10-13 19:00:00+00:00,65
DE,2017-10-13 20:00:00+00:00,45
DE,2017-10-13 21:00:00+00:00,55
DE,2017-10-13 22:00:00+00:00,74
DE,2017-10-13 23:00:00+00:00,124
DE,2017-10-14 00:00:00+00:00,155
DE,2017-10-14 01:00:00+00:00,205
DE,2017-10-14 02:00:00+00:00,257
DE,2017-10-14 03:00:00+00:00,274
DE,2017-10-14 04:00:00+00:00,283
DE,2017-10-14 05:00:00+00:00,335
DE,2017-10-14 06:00:00+00:00,414
DE,2017-10-14 07:00:00+00:00,457
DE,2017-10-14 08:00:00+00:00,482
DE,2017-10-14 09:00:00+00:00,480
DE,2017-10-14 10:00:00+00:00,495
DE,2017-10-14 11:00:00+00:00,420
DE,2017-10-14 12:00:00+00:00,373
DE,2017-10-14 13:00:00+00:00,322
DE,2017-10-14 14:00:00+00:00,286
DE,2017-10-14 15:00:00+00:00,283
DE,2017-10-14 16:00:00+00:00,289
DE,2017-10-14 17:00:00+00:00,279
DE,2017-10-14 18:00:00+00:00,262
DE,2017-10-14 19:00:00+00:00,258
DE,2017-10-14 20:00:00+00:00,210
DE,2017-10-14 21:00:00+00:00,167
DE,2017-10-14 22:00:00+00:00,145
DE,2017-10-14 23:00:00+00:00,116
DE,2017-10-15 00:00:00+00:00,125
DE,2017-10-15 01:00:00+00:00,142
DE,2017-10-15 02:00:00+00:00,152
DE,2017-10-15 03:00:00+00:00,154
DE,2017-10-15 04:00:00+00:00,146
DE,2017-10-15 05:00:00+00:00,146
DE,2017-10-15 06:00:00+00:00,213
DE,2017-10-15 07:00:00+00:00,295
DE,2017-10-15 08:00:00+00:00,233
DE,2017-10-15 09:00:00+00:00,162
DE,2017-10-15 10:00:00+00:00,142
DE,2017-10-15 11:00:00+00:00,113
DE,2017-10-15 12:00:00+00:00,116
DE,2017-10-15 13:00:00+00:00,98
DE,2017-10-15 14:00:00+00:00,103
DE,2017-10-15 15:00:00+00:00,123
DE,2017-10-15 16:00:00+00:00,164
DE,2017-10-15 17:00:00+00:00,253
DE,2017-10-15 18:00:00+00:00,333
DE,2017-10-15 19:00:00+00:00,378
DE,2017-10-15 20:00:00+00:00,467
DE,2017-10-15 21:00:00+00:00,511
DE,2017-10-15 22:00:00+00:00,562
DE,2017-10-15 23:00:00+00:00,554
DE,2017-10-16 00:00:00+00:00,602
DE,2017-10-16 01:00:00+00:00,683
DE,2017-10-16 02:00:00+00:00,778
DE,2017-10-16 03:00:00+00:00,877
DE,2017-10-16 04:00:00+00:00,937
DE,2017-10-16 05:00:00+00:00,1026
DE,2017-10-16 06:00:00+00:00,1096
DE,2017-10-16 07:00:00+00:00,1137
DE,2017-10-16 08:00:00+00:00,1205
DE,2017-10-16 09:00:00+00:00,1194
DE,2017-10-16 10:00:00+00:00,1196
DE,2017-10-16 11:00:00+00:00,1291
DE,2017-10-16 12:00:00+00:00,1335
DE,2017-10-16 13:00:00+00:00,1352
DE,2017-10-16 14:00:00+00:00,1338
DE,2017-10-16 15:00:00+00:00,1303
DE,2017-10-16 16:00:00+00:00,1258
DE,2017-10-16 17:00:00+00:00,1293
DE,2017-10-16 18:00:00+00:00,1299
DE,2017-10-16 19:00:00+00:00,1303
DE,2017-10-16 20:00:00+00:00,1288
DE,2017-10-16 21:00:00+00:00,1278
DE,2017-10-16 22:00:00+00:00,1262
DE,2017-10-16 23:00:00+00:00,1264
DE,2017-10-17 00:00:00+00:00,1234
DE,2017-10-17 01:00:00+00:00,1210
DE,2017-10-17 02:00:00+00:00,1170
DE,2017-10-17 03:00:00+00:00,1062
DE,2017-10-17 04:00:00+00:00,1018
DE,2017-10-17 05:00:00+00:00,1032
DE,2017-10-17 06:00:00+00:00,1008
DE,2017-10-17 07:00:00+00:00,900
DE,2017-10-17 08:00:00+00:00,743
DE,2017-10-17 09:00:00+00:00,597
DE,2017-10-17 10:00:00+00:00,501
DE,2017-10-17 11:00:00+00:00,419
DE,2017-10-17 12:00:00+00:00,312
DE,2017-10-17 13:00:00+00:00,263
DE,2017-10-17 14:00:00+00:00,258
DE,2017-10-17 15:00:00+00:00,213
DE,2017-10-17 16:00:00+00:00,221
DE,2017-10-17 17:00:00+00:00,203
DE,2017-10-17 18:00:00+00:00,204
DE,2017-10-17 19:00:00+00:00,200
DE,2017-10-17 20:00:00+00:00,165
DE,2017-10-17 21:00:00+00:00,172
DE,2017-10-17 22:00:00+00:00,170
DE,2017-10-17 23:00:00+00:00,146
DE,2017-10-18 00:00:00+00:00,149
DE,2017-10-18 01:00:00+00:00,130
DE,2017-10-18 02:00:00+00:00,119
DE,2017-10-18 03:00:00+00:00,152
DE,2017-10-18 04:00:00+00:00,188
DE,2017-10-18 05:00:00+00:00,176
DE,2017-10-18 06:00:00+00:00,196
